"source","target","weight","type"
"feel","spine",33,"undirected"
"think","spine",14,"undirected"
"look","spine",17,"undirected"
"mind","spine",6,"undirected"
"see","prior",5,"undirected"
"feel","prior",1,"undirected"
"think","prior",5,"undirected"
"look","prior",6,"undirected"
"mind","prior",2,"undirected"
"see","fluid",12,"undirected"
"feel","fluid",7,"undirected"
"think","fluid",3,"undirected"
"look","fluid",7,"undirected"
"mind","fluid",5,"undirected"
"see","sourc",18,"undirected"
"feel","sourc",12,"undirected"
"think","sourc",20,"undirected"
"look","sourc",22,"undirected"
"mind","sourc",3,"undirected"
"see","preserv",4,"undirected"
"feel","preserv",2,"undirected"
"think","preserv",5,"undirected"
"look","preserv",4,"undirected"
"mind","preserv",2,"undirected"
"see","chain",27,"undirected"
"feel","chain",12,"undirected"
"think","chain",11,"undirected"
"look","chain",19,"undirected"
"mind","chain",5,"undirected"
"see","filter",7,"undirected"
"feel","filter",3,"undirected"
"think","filter",10,"undirected"
"look","filter",10,"undirected"
"mind","filter",9,"undirected"
"see","hiss",26,"undirected"
"feel","hiss",22,"undirected"
"think","hiss",18,"undirected"
"look","hiss",31,"undirected"
"mind","hiss",6,"undirected"
"see","clamp",14,"undirected"
"feel","clamp",14,"undirected"
"think","clamp",5,"undirected"
"look","clamp",8,"undirected"
"mind","clamp",1,"undirected"
"see","field",88,"undirected"
"feel","field",30,"undirected"
"think","field",48,"undirected"
"look","field",44,"undirected"
"mind","field",10,"undirected"
"see","flicker",61,"undirected"
"feel","flicker",34,"undirected"
"think","flicker",31,"undirected"
"look","flicker",30,"undirected"
"mind","flicker",13,"undirected"
"see","angrili",6,"undirected"
"feel","angrili",4,"undirected"
"think","angrili",7,"undirected"
"look","angrili",7,"undirected"
"mind","angrili",4,"undirected"
"see","beep",10,"undirected"
"feel","beep",8,"undirected"
"think","beep",4,"undirected"
"look","beep",10,"undirected"
"see","crash",41,"undirected"
"feel","crash",33,"undirected"
"think","crash",24,"undirected"
"look","crash",26,"undirected"
"mind","crash",11,"undirected"
"see","remot",15,"undirected"
"feel","remot",15,"undirected"
"think","remot",9,"undirected"
"look","remot",15,"undirected"
"mind","remot",3,"undirected"
"see","earth",89,"undirected"
"feel","earth",62,"undirected"
"think","earth",98,"undirected"
"look","earth",60,"undirected"
"mind","earth",20,"undirected"
"see","destin",14,"undirected"
"feel","destin",11,"undirected"
"think","destin",11,"undirected"
"look","destin",9,"undirected"
"mind","destin",4,"undirected"
"see","whirl",18,"undirected"
"feel","whirl",7,"undirected"
"think","whirl",15,"undirected"
"look","whirl",13,"undirected"
"mind","whirl",9,"undirected"
"see","swung",32,"undirected"
"feel","swung",32,"undirected"
"think","swung",17,"undirected"
"look","swung",28,"undirected"
"mind","swung",3,"undirected"
"see","bolt",34,"undirected"
"feel","bolt",12,"undirected"
"think","bolt",10,"undirected"
"look","bolt",18,"undirected"
"mind","bolt",4,"undirected"
"see","kidnap",2,"undirected"
"feel","kidnap",1,"undirected"
"think","kidnap",8,"undirected"
"look","kidnap",4,"undirected"
"mind","kidnap",1,"undirected"
"see","latch",10,"undirected"
"feel","latch",6,"undirected"
"think","latch",12,"undirected"
"look","latch",9,"undirected"
"mind","latch",1,"undirected"
"see","contain",31,"undirected"
"feel","contain",18,"undirected"
"think","contain",17,"undirected"
"look","contain",28,"undirected"
"mind","contain",9,"undirected"
"see","drone",38,"undirected"
"feel","drone",15,"undirected"
"think","drone",32,"undirected"
"look","drone",29,"undirected"
"mind","drone",4,"undirected"
"see","procedur",2,"undirected"
"feel","procedur",1,"undirected"
"think","procedur",5,"undirected"
"look","procedur",1,"undirected"
"mind","procedur",4,"undirected"
"see","sweep",15,"undirected"
"feel","sweep",9,"undirected"
"think","sweep",10,"undirected"
"look","sweep",16,"undirected"
"mind","sweep",5,"undirected"
"see","map",38,"undirected"
"feel","map",12,"undirected"
"think","map",30,"undirected"
"look","map",54,"undirected"
"mind","map",9,"undirected"
"see","rumbl",8,"undirected"
"feel","rumbl",8,"undirected"
"think","rumbl",10,"undirected"
"look","rumbl",8,"undirected"
"mind","rumbl",2,"undirected"
"see","scientif",4,"undirected"
"feel","scientif",2,"undirected"
"think","scientif",6,"undirected"
"look","scientif",2,"undirected"
"mind","scientif",6,"undirected"
"see","heartbeat",4,"undirected"
"feel","heartbeat",14,"undirected"
"think","heartbeat",10,"undirected"
"look","heartbeat",6,"undirected"
"mind","heartbeat",2,"undirected"
"see","tunnel",36,"undirected"
"feel","tunnel",10,"undirected"
"think","tunnel",24,"undirected"
"look","tunnel",21,"undirected"
"mind","tunnel",2,"undirected"
"see","aim",58,"undirected"
"feel","aim",12,"undirected"
"think","aim",20,"undirected"
"look","aim",42,"undirected"
"mind","aim",6,"undirected"
"see","temperatur",7,"undirected"
"feel","temperatur",19,"undirected"
"think","temperatur",6,"undirected"
"look","temperatur",2,"undirected"
"mind","temperatur",2,"undirected"
"see","gunfir",9,"undirected"
"feel","gunfir",1,"undirected"
"think","gunfir",7,"undirected"
"look","gunfir",9,"undirected"
"mind","gunfir",3,"undirected"
"see","race",56,"undirected"
"feel","race",32,"undirected"
"think","race",59,"undirected"
"look","race",34,"undirected"
"mind","race",60,"undirected"
"see","skid",11,"undirected"
"feel","skid",4,"undirected"
"think","skid",3,"undirected"
"look","skid",4,"undirected"
"see","detect",23,"undirected"
"feel","detect",8,"undirected"
"think","detect",29,"undirected"
"look","detect",24,"undirected"
"mind","detect",11,"undirected"
"see","dimens",12,"undirected"
"feel","dimens",6,"undirected"
"think","dimens",6,"undirected"
"look","dimens",8,"undirected"
"mind","dimens",4,"undirected"
"see","panel",34,"undirected"
"feel","panel",8,"undirected"
"think","panel",14,"undirected"
"look","panel",36,"undirected"
"mind","panel",8,"undirected"
"see","crest",14,"undirected"
"feel","crest",3,"undirected"
"think","crest",4,"undirected"
"look","crest",5,"undirected"
"mind","crest",1,"undirected"
"see","dove",12,"undirected"
"feel","dove",8,"undirected"
"think","dove",3,"undirected"
"look","dove",5,"undirected"
"mind","dove",1,"undirected"
"see","bounc",23,"undirected"
"feel","bounc",16,"undirected"
"think","bounc",7,"undirected"
"look","bounc",19,"undirected"
"mind","bounc",4,"undirected"
"see","coloni",9,"undirected"
"feel","coloni",4,"undirected"
"think","coloni",11,"undirected"
"look","coloni",4,"undirected"
"mind","coloni",3,"undirected"
"see","meter",33,"undirected"
"feel","meter",11,"undirected"
"think","meter",10,"undirected"
"look","meter",23,"undirected"
"mind","meter",2,"undirected"
"see","chao",13,"undirected"
"feel","chao",6,"undirected"
"think","chao",10,"undirected"
"look","chao",14,"undirected"
"mind","chao",4,"undirected"
"see","clench",26,"undirected"
"feel","clench",34,"undirected"
"think","clench",19,"undirected"
"look","clench",43,"undirected"
"mind","clench",7,"undirected"
"see","blaze",15,"undirected"
"feel","blaze",8,"undirected"
"think","blaze",3,"undirected"
"look","blaze",4,"undirected"
"mind","blaze",3,"undirected"
"see","lurch",21,"undirected"
"feel","lurch",20,"undirected"
"think","lurch",10,"undirected"
"look","lurch",7,"undirected"
"mind","lurch",4,"undirected"
"see","shelter",20,"undirected"
"feel","shelter",14,"undirected"
"think","shelter",28,"undirected"
"look","shelter",26,"undirected"
"mind","shelter",2,"undirected"
"see","gap",37,"undirected"
"feel","gap",10,"undirected"
"think","gap",15,"undirected"
"look","gap",26,"undirected"
"mind","gap",3,"undirected"
"see","chime",8,"undirected"
"feel","chime",6,"undirected"
"think","chime",8,"undirected"
"look","chime",10,"undirected"
"mind","chime",1,"undirected"
"see","blend",3,"undirected"
"feel","blend",2,"undirected"
"think","blend",1,"undirected"
"look","blend",4,"undirected"
"mind","blend",1,"undirected"
"see","grunt",25,"undirected"
"feel","grunt",19,"undirected"
"think","grunt",15,"undirected"
"look","grunt",20,"undirected"
"mind","grunt",1,"undirected"
"see","impact",27,"undirected"
"feel","impact",26,"undirected"
"think","impact",10,"undirected"
"look","impact",15,"undirected"
"mind","impact",1,"undirected"
"see","snarl",13,"undirected"
"feel","snarl",11,"undirected"
"think","snarl",9,"undirected"
"look","snarl",9,"undirected"
"mind","snarl",4,"undirected"
"see","liquid",28,"undirected"
"feel","liquid",17,"undirected"
"think","liquid",16,"undirected"
"look","liquid",16,"undirected"
"mind","liquid",4,"undirected"
"see","fuel",16,"undirected"
"feel","fuel",8,"undirected"
"think","fuel",10,"undirected"
"look","fuel",8,"undirected"
"mind","fuel",2,"undirected"
"see","probe",10,"undirected"
"feel","probe",12,"undirected"
"think","probe",5,"undirected"
"look","probe",9,"undirected"
"mind","probe",14,"undirected"
"see","fabric",19,"undirected"
"feel","fabric",21,"undirected"
"think","fabric",7,"undirected"
"look","fabric",19,"undirected"
"mind","fabric",4,"undirected"
"see","releas",26,"undirected"
"feel","releas",38,"undirected"
"think","releas",21,"undirected"
"look","releas",37,"undirected"
"mind","releas",10,"undirected"
"see","dozen",45,"undirected"
"feel","dozen",19,"undirected"
"think","dozen",14,"undirected"
"look","dozen",33,"undirected"
"mind","dozen",14,"undirected"
"see","vehicl",50,"undirected"
"feel","vehicl",21,"undirected"
"think","vehicl",11,"undirected"
"look","vehicl",32,"undirected"
"mind","vehicl",2,"undirected"
"see","central",16,"undirected"
"feel","central",5,"undirected"
"think","central",9,"undirected"
"look","central",5,"undirected"
"mind","central",6,"undirected"
"see","spread",51,"undirected"
"feel","spread",40,"undirected"
"think","spread",37,"undirected"
"look","spread",50,"undirected"
"mind","spread",15,"undirected"
"see","reflex",9,"undirected"
"feel","reflex",12,"undirected"
"think","reflex",5,"undirected"
"look","reflex",11,"undirected"
"mind","reflex",4,"undirected"
"see","balanc",24,"undirected"
"feel","balanc",29,"undirected"
"think","balanc",22,"undirected"
"look","balanc",19,"undirected"
"mind","balanc",2,"undirected"
"see","signific",9,"undirected"
"feel","signific",8,"undirected"
"think","signific",8,"undirected"
"look","signific",13,"undirected"
"mind","signific",3,"undirected"
"see","assembl",11,"undirected"
"feel","assembl",7,"undirected"
"think","assembl",14,"undirected"
"look","assembl",19,"undirected"
"mind","assembl",7,"undirected"
"see","storag",10,"undirected"
"feel","storag",3,"undirected"
"think","storag",2,"undirected"
"look","storag",13,"undirected"
"see","layer",22,"undirected"
"feel","layer",15,"undirected"
"think","layer",19,"undirected"
"look","layer",17,"undirected"
"mind","layer",7,"undirected"
"see","lever",5,"undirected"
"feel","lever",5,"undirected"
"think","lever",3,"undirected"
"look","lever",3,"undirected"
"mind","lever",3,"undirected"
"see","machin",66,"undirected"
"feel","machin",37,"undirected"
"think","machin",47,"undirected"
"look","machin",56,"undirected"
"mind","machin",21,"undirected"
"see","switch",39,"undirected"
"feel","switch",24,"undirected"
"think","switch",41,"undirected"
"look","switch",35,"undirected"
"mind","switch",6,"undirected"
"see","stronger",11,"undirected"
"feel","stronger",30,"undirected"
"think","stronger",13,"undirected"
"look","stronger",5,"undirected"
"mind","stronger",6,"undirected"
"see","bulk",17,"undirected"
"feel","bulk",5,"undirected"
"think","bulk",5,"undirected"
"look","bulk",10,"undirected"
"mind","bulk",3,"undirected"
"see","load",25,"undirected"
"feel","load",11,"undirected"
"think","load",19,"undirected"
"look","load",34,"undirected"
"mind","load",2,"undirected"
"see","replac",21,"undirected"
"feel","replac",23,"undirected"
"think","replac",21,"undirected"
"look","replac",22,"undirected"
"mind","replac",8,"undirected"
"see","barrel",23,"undirected"
"feel","barrel",14,"undirected"
"think","barrel",10,"undirected"
"look","barrel",25,"undirected"
"mind","barrel",2,"undirected"
"see","flip",30,"undirected"
"feel","flip",23,"undirected"
"think","flip",24,"undirected"
"look","flip",41,"undirected"
"mind","flip",9,"undirected"
"see","core",12,"undirected"
"feel","core",21,"undirected"
"think","core",9,"undirected"
"look","core",8,"undirected"
"mind","core",10,"undirected"
"see","creation",1,"undirected"
"feel","creation",3,"undirected"
"think","creation",1,"undirected"
"look","creation",2,"undirected"
"mind","creation",3,"undirected"
"see","render",4,"undirected"
"feel","render",5,"undirected"
"think","render",8,"undirected"
"look","render",7,"undirected"
"see","aboard",10,"undirected"
"feel","aboard",9,"undirected"
"think","aboard",14,"undirected"
"look","aboard",8,"undirected"
"mind","aboard",7,"undirected"
"see","scorch",3,"undirected"
"feel","scorch",11,"undirected"
"think","scorch",3,"undirected"
"look","scorch",4,"undirected"
"see","duti",25,"undirected"
"feel","duti",13,"undirected"
"think","duti",27,"undirected"
"look","duti",25,"undirected"
"see","guarante",6,"undirected"
"feel","guarante",5,"undirected"
"think","guarante",6,"undirected"
"look","guarante",3,"undirected"
"mind","guarante",1,"undirected"
"see","disori",8,"undirected"
"feel","disori",23,"undirected"
"think","disori",9,"undirected"
"look","disori",2,"undirected"
"mind","disori",1,"undirected"
"see","crunch",11,"undirected"
"feel","crunch",10,"undirected"
"think","crunch",4,"undirected"
"look","crunch",1,"undirected"
"mind","crunch",1,"undirected"
"see","complex",25,"undirected"
"feel","complex",12,"undirected"
"think","complex",13,"undirected"
"look","complex",22,"undirected"
"mind","complex",7,"undirected"
"see","web",15,"undirected"
"feel","web",9,"undirected"
"think","web",13,"undirected"
"look","web",14,"undirected"
"mind","web",2,"undirected"
"see","compress",3,"undirected"
"feel","compress",3,"undirected"
"think","compress",3,"undirected"
"look","compress",4,"undirected"
"see","belt",24,"undirected"
"feel","belt",31,"undirected"
"think","belt",21,"undirected"
"look","belt",38,"undirected"
"see","transport",11,"undirected"
"feel","transport",16,"undirected"
"think","transport",4,"undirected"
"look","transport",15,"undirected"
"mind","transport",4,"undirected"
"see","static",5,"undirected"
"feel","static",17,"undirected"
"think","static",9,"undirected"
"look","static",5,"undirected"
"mind","static",3,"undirected"
"see","zone",15,"undirected"
"feel","zone",8,"undirected"
"think","zone",6,"undirected"
"look","zone",9,"undirected"
"mind","zone",2,"undirected"
"see","creat",21,"undirected"
"feel","creat",21,"undirected"
"think","creat",36,"undirected"
"look","creat",21,"undirected"
"mind","creat",15,"undirected"
"see","restraint",5,"undirected"
"feel","restraint",4,"undirected"
"think","restraint",4,"undirected"
"look","restraint",4,"undirected"
"mind","restraint",1,"undirected"
"see","rubbl",18,"undirected"
"feel","rubbl",2,"undirected"
"think","rubbl",12,"undirected"
"look","rubbl",9,"undirected"
"see","signal",24,"undirected"
"feel","signal",17,"undirected"
"think","signal",30,"undirected"
"look","signal",36,"undirected"
"mind","signal",10,"undirected"
"see","etch",10,"undirected"
"feel","etch",3,"undirected"
"think","etch",5,"undirected"
"look","etch",7,"undirected"
"see","biolog",5,"undirected"
"feel","biolog",1,"undirected"
"think","biolog",3,"undirected"
"look","biolog",1,"undirected"
"mind","biolog",4,"undirected"
"see","recoil",8,"undirected"
"feel","recoil",13,"undirected"
"think","recoil",4,"undirected"
"look","recoil",2,"undirected"
"mind","recoil",4,"undirected"
"see","built",37,"undirected"
"feel","built",13,"undirected"
"think","built",17,"undirected"
"look","built",24,"undirected"
"mind","built",14,"undirected"
"see","crawl",46,"undirected"
"feel","crawl",50,"undirected"
"think","crawl",26,"undirected"
"look","crawl",35,"undirected"
"mind","crawl",3,"undirected"
"see","incred",17,"undirected"
"feel","incred",27,"undirected"
"think","incred",16,"undirected"
"look","incred",19,"undirected"
"mind","incred",5,"undirected"
"see","port",16,"undirected"
"feel","port",4,"undirected"
"think","port",11,"undirected"
"look","port",13,"undirected"
"see","raid",10,"undirected"
"feel","raid",5,"undirected"
"think","raid",19,"undirected"
"look","raid",14,"undirected"
"mind","raid",2,"undirected"
"see","wider",15,"undirected"
"feel","wider",7,"undirected"
"think","wider",8,"undirected"
"look","wider",6,"undirected"
"mind","wider",1,"undirected"
"see","vibrat",20,"undirected"
"feel","vibrat",46,"undirected"
"think","vibrat",13,"undirected"
"look","vibrat",14,"undirected"
"mind","vibrat",5,"undirected"
"see","request",13,"undirected"
"feel","request",15,"undirected"
"think","request",15,"undirected"
"look","request",17,"undirected"
"mind","request",2,"undirected"
"see","partial",7,"undirected"
"feel","partial",6,"undirected"
"think","partial",2,"undirected"
"look","partial",3,"undirected"
"see","civil",12,"undirected"
"feel","civil",8,"undirected"
"think","civil",13,"undirected"
"look","civil",10,"undirected"
"mind","civil",3,"undirected"
"see","logic",15,"undirected"
"feel","logic",11,"undirected"
"think","logic",17,"undirected"
"look","logic",12,"undirected"
"mind","logic",7,"undirected"
"see","mode",7,"undirected"
"feel","mode",3,"undirected"
"think","mode",7,"undirected"
"look","mode",5,"undirected"
"mind","mode",6,"undirected"
"see","brighter",11,"undirected"
"feel","brighter",3,"undirected"
"think","brighter",3,"undirected"
"look","brighter",7,"undirected"
"see","simultan",13,"undirected"
"feel","simultan",16,"undirected"
"think","simultan",4,"undirected"
"look","simultan",12,"undirected"
"mind","simultan",4,"undirected"
"see","chemic",2,"undirected"
"feel","chemic",9,"undirected"
"think","chemic",10,"undirected"
"look","chemic",8,"undirected"
"mind","chemic",3,"undirected"
"see","integr",6,"undirected"
"feel","integr",5,"undirected"
"think","integr",15,"undirected"
"look","integr",2,"undirected"
"mind","integr",5,"undirected"
"see","genet",4,"undirected"
"feel","genet",3,"undirected"
"think","genet",3,"undirected"
"look","genet",9,"undirected"
"mind","genet",1,"undirected"
"see","spare",21,"undirected"
"feel","spare",11,"undirected"
"think","spare",13,"undirected"
"look","spare",23,"undirected"
"mind","spare",2,"undirected"
"see","spiral",5,"undirected"
"feel","spiral",9,"undirected"
"think","spiral",6,"undirected"
"look","spiral",4,"undirected"
"mind","spiral",3,"undirected"
"see","riot",4,"undirected"
"feel","riot",3,"undirected"
"think","riot",4,"undirected"
"look","riot",5,"undirected"
"mind","riot",1,"undirected"
"see","electron",13,"undirected"
"feel","electron",12,"undirected"
"think","electron",9,"undirected"
"look","electron",11,"undirected"
"mind","electron",3,"undirected"
"see","muffl",17,"undirected"
"feel","muffl",9,"undirected"
"think","muffl",7,"undirected"
"look","muffl",7,"undirected"
"mind","muffl",3,"undirected"
"see","vacuum",12,"undirected"
"feel","vacuum",10,"undirected"
"think","vacuum",7,"undirected"
"look","vacuum",4,"undirected"
"mind","vacuum",1,"undirected"
"see","amount",18,"undirected"
"feel","amount",18,"undirected"
"think","amount",15,"undirected"
"look","amount",14,"undirected"
"mind","amount",2,"undirected"
"see","compens",3,"undirected"
"feel","compens",1,"undirected"
"think","compens",2,"undirected"
"look","compens",2,"undirected"
"see","crystal",12,"undirected"
"feel","crystal",13,"undirected"
"think","crystal",4,"undirected"
"look","crystal",10,"undirected"
"mind","crystal",3,"undirected"
"see","environ",7,"undirected"
"feel","environ",9,"undirected"
"think","environ",13,"undirected"
"look","environ",11,"undirected"
"mind","environ",2,"undirected"
"see","shaft",19,"undirected"
"feel","shaft",13,"undirected"
"think","shaft",7,"undirected"
"look","shaft",21,"undirected"
"mind","shaft",2,"undirected"
"see","rate",11,"undirected"
"feel","rate",9,"undirected"
"think","rate",16,"undirected"
"look","rate",8,"undirected"
"mind","rate",1,"undirected"
"see","injur",19,"undirected"
"feel","injur",9,"undirected"
"think","injur",11,"undirected"
"look","injur",13,"undirected"
"mind","injur",4,"undirected"
"see","mobil",11,"undirected"
"feel","mobil",1,"undirected"
"think","mobil",3,"undirected"
"look","mobil",12,"undirected"
"see","hack",4,"undirected"
"feel","hack",4,"undirected"
"think","hack",8,"undirected"
"look","hack",7,"undirected"
"see","torso",11,"undirected"
"feel","torso",13,"undirected"
"think","torso",8,"undirected"
"look","torso",14,"undirected"
"see","appropri",6,"undirected"
"feel","appropri",11,"undirected"
"think","appropri",9,"undirected"
"look","appropri",6,"undirected"
"mind","appropri",2,"undirected"
"see","accur",5,"undirected"
"feel","accur",3,"undirected"
"think","accur",5,"undirected"
"look","accur",2,"undirected"
"mind","accur",1,"undirected"
"see","fraction",9,"undirected"
"feel","fraction",4,"undirected"
"think","fraction",4,"undirected"
"look","fraction",5,"undirected"
"mind","fraction",4,"undirected"
"see","dispos",3,"undirected"
"feel","dispos",2,"undirected"
"think","dispos",7,"undirected"
"look","dispos",4,"undirected"
"mind","dispos",4,"undirected"
"see","plenti",11,"undirected"
"feel","plenti",8,"undirected"
"think","plenti",19,"undirected"
"look","plenti",13,"undirected"
"mind","plenti",5,"undirected"
"see","proven",2,"undirected"
"think","proven",1,"undirected"
"see","plagu",5,"undirected"
"feel","plagu",2,"undirected"
"think","plagu",6,"undirected"
"look","plagu",6,"undirected"
"mind","plagu",3,"undirected"
"see","scientist",9,"undirected"
"feel","scientist",5,"undirected"
"think","scientist",13,"undirected"
"look","scientist",12,"undirected"
"mind","scientist",3,"undirected"
"see","overhead",29,"undirected"
"feel","overhead",16,"undirected"
"think","overhead",13,"undirected"
"look","overhead",26,"undirected"
"mind","overhead",1,"undirected"
"see","fragment",15,"undirected"
"feel","fragment",9,"undirected"
"think","fragment",6,"undirected"
"look","fragment",13,"undirected"
"mind","fragment",5,"undirected"
"see","eeri",9,"undirected"
"feel","eeri",4,"undirected"
"think","eeri",5,"undirected"
"look","eeri",8,"undirected"
"mind","eeri",2,"undirected"
"see","underground",11,"undirected"
"feel","underground",1,"undirected"
"think","underground",6,"undirected"
"look","underground",8,"undirected"
"mind","underground",1,"undirected"
"see","writh",6,"undirected"
"feel","writh",4,"undirected"
"think","writh",6,"undirected"
"look","writh",3,"undirected"
"see","loop",12,"undirected"
"feel","loop",6,"undirected"
"think","loop",17,"undirected"
"look","loop",7,"undirected"
"mind","loop",8,"undirected"
"see","glitter",15,"undirected"
"feel","glitter",8,"undirected"
"think","glitter",12,"undirected"
"look","glitter",12,"undirected"
"mind","glitter",2,"undirected"
"see","nightmar",10,"undirected"
"feel","nightmar",13,"undirected"
"think","nightmar",15,"undirected"
"look","nightmar",12,"undirected"
"mind","nightmar",3,"undirected"
"see","offens",3,"undirected"
"feel","offens",5,"undirected"
"think","offens",6,"undirected"
"look","offens",8,"undirected"
"mind","offens",1,"undirected"
"see","equip",29,"undirected"
"feel","equip",10,"undirected"
"think","equip",6,"undirected"
"look","equip",25,"undirected"
"mind","equip",5,"undirected"
"see","lab",32,"undirected"
"feel","lab",19,"undirected"
"think","lab",24,"undirected"
"look","lab",40,"undirected"
"mind","lab",6,"undirected"
"see","popul",11,"undirected"
"feel","popul",3,"undirected"
"think","popul",7,"undirected"
"look","popul",7,"undirected"
"mind","popul",4,"undirected"
"see","simpler",3,"undirected"
"feel","simpler",3,"undirected"
"think","simpler",4,"undirected"
"look","simpler",1,"undirected"
"mind","simpler",1,"undirected"
"see","channel",11,"undirected"
"feel","channel",16,"undirected"
"think","channel",15,"undirected"
"look","channel",24,"undirected"
"mind","channel",5,"undirected"
"see","churn",10,"undirected"
"feel","churn",11,"undirected"
"think","churn",8,"undirected"
"look","churn",6,"undirected"
"mind","churn",12,"undirected"
"see","growl",10,"undirected"
"feel","growl",14,"undirected"
"think","growl",9,"undirected"
"look","growl",22,"undirected"
"mind","growl",3,"undirected"
"see","omin",7,"undirected"
"feel","omin",4,"undirected"
"think","omin",6,"undirected"
"look","omin",4,"undirected"
"see","salvag",2,"undirected"
"feel","salvag",1,"undirected"
"think","salvag",1,"undirected"
"look","salvag",3,"undirected"
"mind","salvag",1,"undirected"
"see","cargo",16,"undirected"
"feel","cargo",7,"undirected"
"think","cargo",10,"undirected"
"look","cargo",13,"undirected"
"mind","cargo",2,"undirected"
"see","spark",21,"undirected"
"feel","spark",9,"undirected"
"think","spark",6,"undirected"
"look","spark",12,"undirected"
"mind","spark",4,"undirected"
"see","conspiraci",1,"undirected"
"feel","conspiraci",7,"undirected"
"think","conspiraci",9,"undirected"
"look","conspiraci",6,"undirected"
"mind","conspiraci",3,"undirected"
"see","meantim",4,"undirected"
"feel","meantim",2,"undirected"
"think","meantim",3,"undirected"
"look","meantim",5,"undirected"
"mind","meantim",1,"undirected"
"see","em",8,"undirected"
"feel","em",8,"undirected"
"think","em",9,"undirected"
"look","em",9,"undirected"
"mind","em",2,"undirected"
"see","flew",26,"undirected"
"feel","flew",20,"undirected"
"think","flew",16,"undirected"
"look","flew",21,"undirected"
"mind","flew",6,"undirected"
"see","chart",2,"undirected"
"think","chart",10,"undirected"
"look","chart",5,"undirected"
"see","speci",5,"undirected"
"feel","speci",4,"undirected"
"think","speci",9,"undirected"
"look","speci",9,"undirected"
"mind","speci",6,"undirected"
"see","digit",9,"undirected"
"feel","digit",9,"undirected"
"think","digit",9,"undirected"
"look","digit",10,"undirected"
"mind","digit",7,"undirected"
"see","illumin",22,"undirected"
"feel","illumin",4,"undirected"
"think","illumin",8,"undirected"
"look","illumin",12,"undirected"
"mind","illumin",1,"undirected"
"see","domin",18,"undirected"
"feel","domin",6,"undirected"
"think","domin",12,"undirected"
"look","domin",15,"undirected"
"mind","domin",4,"undirected"
"see","sampl",6,"undirected"
"feel","sampl",4,"undirected"
"think","sampl",7,"undirected"
"look","sampl",8,"undirected"
"mind","sampl",1,"undirected"
"see","jet",20,"undirected"
"feel","jet",11,"undirected"
"think","jet",10,"undirected"
"look","jet",18,"undirected"
"see","steadili",8,"undirected"
"feel","steadili",5,"undirected"
"think","steadili",7,"undirected"
"look","steadili",29,"undirected"
"mind","steadili",3,"undirected"
"see","disconnect",5,"undirected"
"feel","disconnect",10,"undirected"
"think","disconnect",4,"undirected"
"look","disconnect",6,"undirected"
"mind","disconnect",3,"undirected"
"see","artifici",14,"undirected"
"feel","artifici",6,"undirected"
"think","artifici",1,"undirected"
"look","artifici",10,"undirected"
"mind","artifici",6,"undirected"
"see","stabil",6,"undirected"
"feel","stabil",3,"undirected"
"think","stabil",3,"undirected"
"look","stabil",2,"undirected"
"see","carrier",16,"undirected"
"feel","carrier",9,"undirected"
"think","carrier",18,"undirected"
"look","carrier",13,"undirected"
"mind","carrier",1,"undirected"
"see","expert",6,"undirected"
"feel","expert",4,"undirected"
"think","expert",10,"undirected"
"look","expert",8,"undirected"
"mind","expert",1,"undirected"
"see","technic",3,"undirected"
"feel","technic",1,"undirected"
"think","technic",7,"undirected"
"look","technic",11,"undirected"
"mind","technic",6,"undirected"
"see","maam",7,"undirected"
"feel","maam",2,"undirected"
"think","maam",2,"undirected"
"look","maam",6,"undirected"
"mind","maam",2,"undirected"
"see","warp",10,"undirected"
"feel","warp",7,"undirected"
"look","warp",2,"undirected"
"mind","warp",1,"undirected"
"see","percent",1,"undirected"
"feel","percent",4,"undirected"
"think","percent",6,"undirected"
"look","percent",9,"undirected"
"mind","percent",2,"undirected"
"see","torch",13,"undirected"
"feel","torch",6,"undirected"
"think","torch",14,"undirected"
"look","torch",9,"undirected"
"see","headquart",3,"undirected"
"feel","headquart",7,"undirected"
"think","headquart",8,"undirected"
"look","headquart",7,"undirected"
"see","ping",10,"undirected"
"feel","ping",8,"undirected"
"think","ping",4,"undirected"
"look","ping",9,"undirected"
"mind","ping",4,"undirected"
"see","thousand",50,"undirected"
"feel","thousand",28,"undirected"
"think","thousand",40,"undirected"
"look","thousand",34,"undirected"
"mind","thousand",51,"undirected"
"see","rig",8,"undirected"
"feel","rig",7,"undirected"
"think","rig",2,"undirected"
"look","rig",9,"undirected"
"mind","rig",1,"undirected"
"see","array",5,"undirected"
"feel","array",4,"undirected"
"look","array",5,"undirected"
"mind","array",1,"undirected"
"see","virtual",15,"undirected"
"feel","virtual",4,"undirected"
"think","virtual",9,"undirected"
"look","virtual",12,"undirected"
"mind","virtual",3,"undirected"
"see","mar",10,"undirected"
"feel","mar",8,"undirected"
"think","mar",13,"undirected"
"look","mar",13,"undirected"
"mind","mar",3,"undirected"
"see","automat",18,"undirected"
"feel","automat",5,"undirected"
"think","automat",12,"undirected"
"look","automat",13,"undirected"
"mind","automat",5,"undirected"
"see","rotat",11,"undirected"
"feel","rotat",8,"undirected"
"think","rotat",8,"undirected"
"look","rotat",10,"undirected"
"mind","rotat",5,"undirected"
"see","cabin",38,"undirected"
"feel","cabin",19,"undirected"
"think","cabin",18,"undirected"
"look","cabin",49,"undirected"
